lon,lat,z,start_yr,end_yr,source,site,species,Family,Genus,Tleaf,narea,parea,lma,Vcmax,Vcmax25,Jmax,Jmax25,Date,Year,carea,C_percent,Aarea,original_reference
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,26.74,5.327,0.1463,270.39,98.61,84.7,114.41,107.2,14.4.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,27.78,4.949,0.1534,254.55,57.61,45.2,85.95,77.94,14.4.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,28.25,5.541,0.1524,294.77,56.26,42.4,76.29,68.32,14.4.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,28.62,5.583,0.21919999999999998,267.9,NA,NA,NA,NA,14.4.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,29.61,6.066,0.1976,290.22,NA,NA,NA,NA,14.4.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,30.16,6.704,0.17830000000000001,325.51,81.51,52.2,134.74,116.43,14.4.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,30.24,6.601,0.2359,323.18,74.95,47.7,95.87,82.78,14.4.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,29.61,7.357,0.21109999999999998,358.02,NA,NA,NA,NA,14.4.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,16.19,3.578,0.15530000000000002,260.01,35.98,79.8,80.91,123.68,28.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,17.74,3.65,0.1693,324.17,38.07,73.2,89.14,125.71,28.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,17,2.716,0.16019999999999998,236.46,21.34,43.9,39.43,57.76,28.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,18.34,2.711,0.1432,250.24,32.48,59.1,59.76,81.72,28.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,18.2,3.679,0.13140000000000002,258.81,34.58,63.7,80.61,111.04,28.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,16.88,3.568,0.1529,278.6,30.67,63.8,69.1,101.89,28.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,20.09,2.779,0.1711,228.12,42.04,65.2,71.14,89.08,27.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,21.6,3.115,0.1301,237.04,44.97,60.8,84.13,97.9,27.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,20.66,2.962,0.2245,270.29,25.47,37.5,62.61,76.22,29.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salubris,Myrtaceae,Eucalyptus,20.83,2.542,0.178,247.48,23.18,33.6,61.53,74.31,29.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,19.58,4.549,0.1457,265.39,33.97,55.1,77.72,99.8,30.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,19.21,3.932,0.0673,275.36,31.01,52.1,56.38,73.77,30.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,29.6,4.091,0.1395,207.17,NA,NA,189.13,164.66,30.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,32.04,3.87,0.1899,235.37,NA,NA,208.15,179.72,30.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,23.92,4.705,0.1983,269.81,54.04,59.4,122.02,127.67,30.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,24.7,4.476,0.18969999999999998,272.6,47.32,48.6,83.83,84.87,30.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,19.53,2.949,0.09409999999999999,232.96,47.55,77.5,97.5,125.51,29.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,18.98,4.056,0.13090000000000002,278.31,34.64,59.4,74.71,98.87,29.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,21.39,3.198,0.12079999999999999,233.68,39.66,54.6,66.68,78.34,31.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus salmonophloia,Myrtaceae,Eucalyptus,22.76,3.14,0.1207,250.11,60.3,73.5,NA,NA,31.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,19.62,3.924,0.36310000000000003,348.11,41.31,66.8,60.24,77.22,31.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,19.99,6.086,0.4696,376.96,35.27,55.1,52.76,66.38,31.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,23.65,3.659,0.2459,293.98,37.07,41.8,63,66.72,31.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,22.75,3.217,0.109,248.08,33.61,41,63.53,70.03,31.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,24,5.699,0.3728,339.67,43.62,47.6,71.44,74.5,1.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,24.86,6.149,0.3333,355.04,42.19,42.7,68.13,68.52,1.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,26.6,5.797,0.3382,308.28,30.1,26.2,37.28,35.1,1.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,28.79,5.342,0.3292,296.72,38.71,27.9,45.96,40.62,1.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Atriplex nummularia,Chenopodiaceae,Atriplex,21.89,4.345,0.1235,215.91,72.52,95.6,34.73,39.86,31.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Atriplex nummularia,Chenopodiaceae,Atriplex,22.22,4.17,0.1118,200.82,23.53,30.1,13.1,14.8,31.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Atriplex nummularia,Chenopodiaceae,Atriplex,23.17,4.128,0.0864,191.22,24.02,28.2,22.56,24.41,31.8.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Atriplex nummularia,Chenopodiaceae,Atriplex,21.86,3.752,0.0897,191.51,30.34,40.1,55.31,63.57,1.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Atriplex nummularia,Chenopodiaceae,Atriplex,25.21,3.054,0.0974,172.61,24.69,24.2,19.14,18.98,1.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Atriplex nummularia,Chenopodiaceae,Atriplex,25.26,3.159,0.08059999999999999,189.32,14.86,14.5,14.93,14.77,1.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,20.61,4.931,0.15930000000000002,178.99,33.26,49.2,43.29,52.82,3.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eremophila scoparia,Myoporaceae,Eremophila,21.09,3.883,0.14980000000000002,151.08,32.12,45.5,46.51,55.44,3.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Atriplex nummularia,Chenopodiaceae,Atriplex,23.61,3.282,0.10809999999999999,136.85,42.56,48.1,32.56,34.53,3.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Atriplex nummularia,Chenopodiaceae,Atriplex,22.58,4.389,0.161,128.13,56.51,70,55.08,61.21,3.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,23.4,15.041,0.17980000000000002,403.89,82.37,94.9,76.56,81.97,3.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,23.32,17.357,0.2104,386.38,44.06,51.1,86.24,92.68,3.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,23.83,12.541,0.1291,354.12,48.93,54.2,81.42,85.53,3.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,22.8,9.632,0.1021,338.22,15.17,18.4,18.43,20.27,3.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,19.03,9.762,0.12329999999999999,365.53,17.6,30,33.28,43.94,4.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,19.71,12.619,0.16369999999999998,418.97,29.7,47.7,89.22,113.86,4.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,NA,11.828,0.1676,342.59,NA,NA,NA,NA,4.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,NA,15.946,0.22469999999999998,358.85,NA,NA,NA,NA,4.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,24.1,15.067,0.15880000000000002,407.77,20.7,22.4,21.56,22.38,1.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Maireana sedifolia,Chenopodiaceae,Maireana,24.96,16.694,0.2786,360.07,38.44,38.6,NA,NA,1.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,20.78,5.935,0.1797,302.93,50.14,73,69.72,84.4,8.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,21.29,5.194,0.1465,305.19,53.32,74.2,47.22,55.77,8.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,21.09,4.333,0.137,310.97,50.25,71.2,81.65,97.37,8.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,21.92,4.97,0.1369,407.56,15.32,20.1,17.86,20.47,8.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,22.81,3.532,0.1193,343.21,47.11,57.2,80.04,88,8.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,23.71,4.094,0.1625,309.86,27.57,30.9,61.38,64.81,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,22.75,3.623,0.1279,360.6,24.75,30.2,65.57,72.29,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,22.09,3.586,0.1367,335.01,35.44,45.9,87.61,99.58,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,22.09,3.632,0.1394,319.21,71.34,92.3,118.7,134.95,8.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus clelandii,Myrtaceae,Eucalyptus,22.18,3.503,0.2878,359.25,50.2,64.4,86.94,98.41,8.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,20.84,5.327,0.1714,321.33,61.17,88.5,88.51,106.79,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,22.01,5.116,0.184,342.28,70.87,92.4,102.27,116.71,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,20.09,4.243,0.15209999999999999,311.77,37.44,58,66.73,83.56,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,19.06,3.644,0.1139,292.81,20.2,34.4,51.16,67.46,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,22.92,2.221,0.09409999999999999,202.49,64.96,78.1,108.01,118.18,6.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,23.05,3.297,0.1341,283.35,35.58,42.3,80.69,87.77,6.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,18.78,3.349,0.123,268.78,32.4,56.6,71.58,95.72,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,18.87,3.578,0.12869999999999998,295.67,26.58,46.1,71.67,95.41,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,20.62,4.177,0.1276,313.7,38.29,56.6,76.68,93.56,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Eucalyptus transcontinentalis,Myrtaceae,Eucalyptus,20.65,4.215,0.1407,377.73,33.84,49.8,90.31,109.99,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia hemiteles,Mimosaceae,Acacia,21.83,3.917,0.0883,211.79,22.1,29.3,50.52,58.13,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia hemiteles,Mimosaceae,Acacia,20.57,6.429,0.1899,203.13,32.32,48,87.21,106.67,5.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia hemiteles,Mimosaceae,Acacia,19.17,4.592,0.0896,204.96,26.61,44.9,61.89,81.15,6.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia hemiteles,Mimosaceae,Acacia,19.66,4.2,0.094,213.36,23.02,37.1,61.96,79.27,6.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia hemiteles,Mimosaceae,Acacia,18.77,5.025,0.1382,202.78,38.81,67.9,51.82,69.34,6.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia hemiteles,Mimosaceae,Acacia,18.15,4.601,0.1036,234.46,28.43,52.6,84.16,116.2,6.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia hemiteles,Mimosaceae,Acacia,20.35,4.066,0.1016,198.09,42.44,64.2,100.72,124.48,6.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia hemiteles,Mimosaceae,Acacia,19.61,3.655,0.0902,176.65,50.24,81.4,99.07,127.08,6.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,NA,6.499,0.18819999999999998,304.73,NA,NA,NA,NA,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,22.7,7.23,0.2109,341.25,77.52,95,120.09,132.69,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,18.88,6.297,0.1666,350,28.88,50,89.23,118.68,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,19.24,3.728,0.1194,271.1,36.88,61.8,74.41,97.21,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,20.57,5.549,0.1348,371.36,35.08,52.1,72.82,89.06,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,20.96,3.569,0.10779999999999999,270.16,48.58,69.6,114.08,136.87,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,21.35,4.739,0.1443,293.24,20.96,29,50.82,59.84,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,21.1,4.406,0.1328,299.13,28.03,39.7,73.67,87.8,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,20.47,6.326,0.177,329.12,48.78,73,65.23,80.16,9.9.13,2013,NA,NA,NA,NA
120.654,-30.191,449,2013,2013,Bloomfield et al 2018 New Phytologist,GWW,Acacia aneura,Mimosaceae,Acacia,18.83,5.879,0.149,296.21,21.82,37.9,18.9,25.21,9.9.13,2013,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,24.79,3.221,0.5123,259.46,99.8,101.6,NA,NA,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,25.37,2.576,0.4004,245.51,162.72,157.5,NA,NA,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,24.95,2.831,0.3584,263.39,181.35,182.2,NA,NA,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,26.3,2.059,0.3705,331.69,19.45,17.4,NA,NA,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,25.83,2.783,1.1416,259.99,10.75,10,NA,NA,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,25.34,3.981,1.0002,291.76,16.4,15.9,64.37,63.49,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,24.62,2.595,0.4284,266.13,7.29,7.5,NA,NA,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,25.28,2.651,0.6564,273.33,7.15,7,23.76,23.5,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,25.58,2.818,0.48919999999999997,306.15,6.05,5.8,14.27,13.95,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Corymbia terminalis,Myrtaceae,Corymbia,25.72,2.493,0.5216000000000001,296.9,4.95,4.7,15.8,15.36,10.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Psydrax latifolia,Rubiaceae,Psydrax,24.59,5.075,0.1315,240.39,8.63,8.9,19.32,19.65,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Psydrax latifolia,Rubiaceae,Psydrax,25.24,4.676,0.151,230.25,5.59,5.5,NA,NA,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Psydrax latifolia,Rubiaceae,Psydrax,25.48,4.034,0.1259,260.91,2.25,2.2,11.18,10.96,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Psydrax latifolia,Rubiaceae,Psydrax,25.39,4.231,0.138,235.78,4.44,4.3,NA,NA,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Eremophila latrobei,Myoporaceae,Eremophila,24.79,4.634,0.14,161.09,30.03,30.6,63.8,64.36,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Eremophila latrobei,Myoporaceae,Eremophila,24.74,3.605,0.1377,142.4,20.19,20.6,45.78,46.27,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Eremophila latrobei,Myoporaceae,Eremophila,24.56,4.294,0.1431,184.49,16.97,17.6,35.3,35.95,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Eremophila latrobei,Myoporaceae,Eremophila,24.88,4.267,0.1805,186.23,23.5,23.7,49.36,49.6,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Eremophila latrobei,Myoporaceae,Eremophila,23.84,3.98,0.1499,172.37,9.98,11.1,25.1,26.36,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Eremophila latrobei,Myoporaceae,Eremophila,24,4.047,0.12290000000000001,147.48,14.31,15.6,36.34,37.89,11.8.14,2014,NA,NA,NA,NA
133.25,-22.4,606,2014,2014,Bloomfield et al 2018 New Phytologist,Alice Mulga,Eremophila latrobei,Myoporaceae,Eremophila,23.41,3.275,0.1169,150.37,NA,NA,NA,NA,11.8.14,2014,NA,NA,NA,NA
