lon,lat,site,references,z,year_start,year_end,Begin_year,End_year,pft,contributor,Nmin,PPFD_total,Tg,PPFD,vpd,fAPAR,mapped_age,CNrt,LMA,vcmax25,nhx,noy,ndep,ID
-155.83,58.5,Finzi_Forest81,"Gill and Finzi, 2016",31,1984,2013,1984,2013,Forest,Literatures,0.27,6320.92459461118,6.393995766014785,229.46584120939826,0.3388547717820912,0.343734236453726,15.100819809082285,9.73248217331161,81.06451475100545,131.8930659731586,0.03114084254663724,0.06848827935755253,0.09962912190418977,NA
-155.83,58.5,Finzi_Forest81,"Gill and Finzi, 2016",31,1984,2013,1984,2013,Forest,Literatures,2.25,6320.92459461118,6.393995766014785,229.46584120939826,0.3388547717820912,0.343734236453726,15.100819809082285,9.73248217331161,81.06451475100545,131.8930659731586,0.03114084254663724,0.06848827935755253,0.09962912190418977,NA
-148.3,64.75,Finzi_Forest85,"Gill and Finzi, 2016",242,1984,2013,1984,2013,Forest,Literatures,3.21,6014.219322795537,9.95843070112685,339.6350665442975,0.5107367180587195,0.3772608605789175,62.239582926698475,12.626256673128843,89.65429468803569,131.57363860043935,0.13138661017784706,0.05296473018825054,0.1843513403660976,NA
-148.3,65.75,Finzi_Forest87,"Gill and Finzi, 2016",349,1984,2013,1984,2013,Forest,Literatures,0.93,5769.684670377215,9.272237325040699,349.52678936500917,0.4687551385954935,0.31780188414855576,38.19996077267456,12.552967570540211,84.08186450312469,135.357474611476,0.19095206203368995,0.053277270725140206,0.24422933275883016,NA
-148.25,64.75,Finzi_Forest86,"Gill and Finzi, 2016",215,1984,2013,1984,2013,Forest,Literatures,2.59,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.13138661017784706,0.05296473018825054,0.1843513403660976,NA
-148.25,64.75,Finzi_Forest86,"Gill and Finzi, 2016",215,1984,2013,1984,2013,Forest,Literatures,0.55,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.13138661017784706,0.05296473018825054,0.1843513403660976,NA
-148.25,64.75,Finzi_Forest86,"Gill and Finzi, 2016",215,1984,2013,1984,2013,Forest,Literatures,0.49,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.13138661017784706,0.05296473018825054,0.1843513403660976,NA
-148.25,64.75,Finzi_Forest86,"Gill and Finzi, 2016",215,1984,2013,1984,2013,Forest,Literatures,2.08,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.13138661017784706,0.05296473018825054,0.1843513403660976,NA
-148.25,64.75,Finzi_Forest86,"Gill and Finzi, 2016",215,1984,2013,1984,2013,Forest,Literatures,1.82,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.13138661017784706,0.05296473018825054,0.1843513403660976,NA
-123.92,44.6,Finzi_Forest60,"Gill and Finzi, 2016",53,1984,2013,1984,2013,Forest,Literatures,4.5,11163.029183283383,14.036441085400526,357.18694562545727,0.5933833963946296,0.5900901872551572,33.968689643067954,11.413233652103623,88.79635667052078,113.47826859942397,0.1338072235767658,0.27404367809112257,0.4078509016678884,NA
-123.92,45.17,Finzi_Forest68,"Gill and Finzi, 2016",78,1984,2013,1984,2013,Forest,Literatures,5.1,11007.747854454756,13.658663748170238,351.1961109310553,0.5674420568547763,0.5596134210952077,32.87477679382836,11.310474864481698,91.93791712314257,114.10919903063255,0.11981122367657147,0.2826686375416242,0.4024798612181957,NA
-123.88,45.73,Finzi_Forest71,"Gill and Finzi, 2016",3,1984,2013,1984,2013,Forest,Literatures,8.2,10668.088250746741,13.410480300483842,340.83279361641155,0.5278199863079638,0.5585614125684005,29.28728859813716,11.343667387051514,92.61449603292027,112.67188130903597,0.11981122367657147,0.2826686375416242,0.4024798612181957,NA
-123.82,44.72,Finzi_Forest65,"Gill and Finzi, 2016",120,1984,2013,1984,2013,Forest,Literatures,4.2,11268.384089310051,14.002836744758197,358.9120983530511,0.6196571585887718,0.5926806525388797,38.411079274342974,11.316757910322645,90.98501840827493,114.2004173959486,0.1338072235767658,0.27404367809112257,0.4078509016678884,NA
-123.8,44.58,Finzi_Forest59,"Gill and Finzi, 2016",208,1984,2013,1984,2013,Forest,Literatures,2.5,11472.193671767558,14.02866484750873,363.60410315256826,0.659086425008927,0.615328137771936,45.230110812182716,11.221326222379004,95.06308841188996,115.55019370285974,0.1338072235767658,0.27404367809112257,0.4078509016678884,NA
-123.8,44.63,Finzi_Forest62,"Gill and Finzi, 2016",214,1984,2013,1984,2013,Forest,Literatures,2.2,11473.58505503309,14.010451690885644,363.4814707751137,0.6596465543537171,0.6154028150328641,45.606934195523486,11.215107262234229,95.3172261784405,115.64524523910619,0.1338072235767658,0.27404367809112257,0.4078509016678884,NA
-123.67,38.8,Finzi_Forest19,"Gill and Finzi, 2016",0,1984,2013,1984,2013,Forest,Literatures,1.3,15335.049569519086,18.372583149083976,480.987773966132,0.9566693045257116,0.4785383603580224,32.753894073438744,9.428509064036497,78.81822853234469,114.3944103616359,0.07393823564052582,0.30069298354478985,0.37463121918531567,NA
